id,county,state,total_income,estimate_households,mean_income,median_income,disparity_value
0500000US51800,Suffolk city, Virginia,"0-10,000",4.5,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"10,000-14,999",2.4,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"15,000-24,999",7.2,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"25,000-34,999",6.4,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"35,000-49,999",10.2,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"50,000-74,999",15,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"75,000-99,999",17.5,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"100,000-149,999",21.4,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"150,000-199,999",7,80481,97510,17029
0500000US51800,Suffolk city, Virginia,"200,000+",8.4,80481,97510,17029
0500000US51810,Virginia Beach city, Virginia,"0-10,000",3.1,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"10,000-14,999",1.2,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"15,000-24,999",5.1,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"25,000-34,999",7.7,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"35,000-49,999",10.8,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"50,000-74,999",19.1,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"75,000-99,999",16.6,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"100,000-149,999",19.5,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"150,000-199,999",9,79054,98881,19827
0500000US51810,Virginia Beach city, Virginia,"200,000+",7.9,79054,98881,19827
0500000US53005,Benton County, Washington,"0-10,000",2.3,72084,92334,20250
0500000US53005,Benton County, Washington,"10,000-14,999",3.2,72084,92334,20250
0500000US53005,Benton County, Washington,"15,000-24,999",8.9,72084,92334,20250
0500000US53005,Benton County, Washington,"25,000-34,999",6.6,72084,92334,20250
0500000US53005,Benton County, Washington,"35,000-49,999",12.7,72084,92334,20250
0500000US53005,Benton County, Washington,"50,000-74,999",18.2,72084,92334,20250
0500000US53005,Benton County, Washington,"75,000-99,999",11.9,72084,92334,20250
0500000US53005,Benton County, Washington,"100,000-149,999",19.7,72084,92334,20250
0500000US53005,Benton County, Washington,"150,000-199,999",8,72084,92334,20250
0500000US53005,Benton County, Washington,"200,000+",8.3,72084,92334,20250
0500000US53007,Chelan County, Washington,"0-10,000",4.7,59161,83381,24220
0500000US53007,Chelan County, Washington,"10,000-14,999",3.1,59161,83381,24220
0500000US53007,Chelan County, Washington,"15,000-24,999",10.2,59161,83381,24220
0500000US53007,Chelan County, Washington,"25,000-34,999",9.7,59161,83381,24220
0500000US53007,Chelan County, Washington,"35,000-49,999",12.8,59161,83381,24220
0500000US53007,Chelan County, Washington,"50,000-74,999",21.5,59161,83381,24220
0500000US53007,Chelan County, Washington,"75,000-99,999",12.6,59161,83381,24220
0500000US53007,Chelan County, Washington,"100,000-149,999",12.8,59161,83381,24220
0500000US53007,Chelan County, Washington,"150,000-199,999",7.9,59161,83381,24220
0500000US53007,Chelan County, Washington,"200,000+",4.8,59161,83381,24220
0500000US53009,Clallam County, Washington,"0-10,000",8.1,57126,68019,10893
0500000US53009,Clallam County, Washington,"10,000-14,999",3,57126,68019,10893
0500000US53009,Clallam County, Washington,"15,000-24,999",10.6,57126,68019,10893
0500000US53009,Clallam County, Washington,"25,000-34,999",7.5,57126,68019,10893
0500000US53009,Clallam County, Washington,"35,000-49,999",14.5,57126,68019,10893
0500000US53009,Clallam County, Washington,"50,000-74,999",17.4,57126,68019,10893
0500000US53009,Clallam County, Washington,"75,000-99,999",17.4,57126,68019,10893
0500000US53009,Clallam County, Washington,"100,000-149,999",14.3,57126,68019,10893
0500000US53009,Clallam County, Washington,"150,000-199,999",5.1,57126,68019,10893
0500000US53009,Clallam County, Washington,"200,000+",2,57126,68019,10893
0500000US53011,Clark County, Washington,"0-10,000",3.1,80555,99612,19057
0500000US53011,Clark County, Washington,"10,000-14,999",2.4,80555,99612,19057
0500000US53011,Clark County, Washington,"15,000-24,999",6,80555,99612,19057
0500000US53011,Clark County, Washington,"25,000-34,999",6.4,80555,99612,19057
0500000US53011,Clark County, Washington,"35,000-49,999",11.2,80555,99612,19057
0500000US53011,Clark County, Washington,"50,000-74,999",17.3,80555,99612,19057
0500000US53011,Clark County, Washington,"75,000-99,999",15.6,80555,99612,19057
0500000US53011,Clark County, Washington,"100,000-149,999",21,80555,99612,19057
0500000US53011,Clark County, Washington,"150,000-199,999",8.6,80555,99612,19057
0500000US53011,Clark County, Washington,"200,000+",8.4,80555,99612,19057
0500000US53015,Cowlitz County, Washington,"0-10,000",5.7,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"10,000-14,999",3.9,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"15,000-24,999",9.4,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"25,000-34,999",11.3,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"35,000-49,999",14.5,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"50,000-74,999",19.4,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"75,000-99,999",14.3,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"100,000-149,999",11.6,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"150,000-199,999",5.6,55497,75014,19517
0500000US53015,Cowlitz County, Washington,"200,000+",4.4,55497,75014,19517
0500000US53021,Franklin County, Washington,"0-10,000",6.1,61951,79129,17178
0500000US53021,Franklin County, Washington,"10,000-14,999",1.8,61951,79129,17178
0500000US53021,Franklin County, Washington,"15,000-24,999",8.1,61951,79129,17178
0500000US53021,Franklin County, Washington,"25,000-34,999",10.6,61951,79129,17178
0500000US53021,Franklin County, Washington,"35,000-49,999",10.2,61951,79129,17178
0500000US53021,Franklin County, Washington,"50,000-74,999",22.1,61951,79129,17178
0500000US53021,Franklin County, Washington,"75,000-99,999",10.9,61951,79129,17178
0500000US53021,Franklin County, Washington,"100,000-149,999",16.9,61951,79129,17178
0500000US53021,Franklin County, Washington,"150,000-199,999",9,61951,79129,17178
0500000US53021,Franklin County, Washington,"200,000+",4.3,61951,79129,17178
0500000US53025,Grant County, Washington,"0-10,000",3.8,56997,72406,15409
0500000US53025,Grant County, Washington,"10,000-14,999",3.6,56997,72406,15409
0500000US53025,Grant County, Washington,"15,000-24,999",8.7,56997,72406,15409
0500000US53025,Grant County, Washington,"25,000-34,999",13.1,56997,72406,15409
0500000US53025,Grant County, Washington,"35,000-49,999",14.7,56997,72406,15409
0500000US53025,Grant County, Washington,"50,000-74,999",20.5,56997,72406,15409
0500000US53025,Grant County, Washington,"75,000-99,999",15.4,56997,72406,15409
0500000US53025,Grant County, Washington,"100,000-149,999",12.1,56997,72406,15409
0500000US53025,Grant County, Washington,"150,000-199,999",3.5,56997,72406,15409
0500000US53025,Grant County, Washington,"200,000+",4.6,56997,72406,15409
0500000US53027,Grays Harbor County, Washington,"0-10,000",5.6,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"10,000-14,999",4,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"15,000-24,999",9,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"25,000-34,999",9,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"35,000-49,999",13.1,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"50,000-74,999",20.9,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"75,000-99,999",15.5,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"100,000-149,999",14.1,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"150,000-199,999",5.3,61026,77948,16922
0500000US53027,Grays Harbor County, Washington,"200,000+",3.8,61026,77948,16922
0500000US53029,Island County, Washington,"0-10,000",5.3,72066,90484,18418
0500000US53029,Island County, Washington,"10,000-14,999",1.1,72066,90484,18418
0500000US53029,Island County, Washington,"15,000-24,999",4.5,72066,90484,18418
0500000US53029,Island County, Washington,"25,000-34,999",6.2,72066,90484,18418
0500000US53029,Island County, Washington,"35,000-49,999",14.8,72066,90484,18418
0500000US53029,Island County, Washington,"50,000-74,999",20.2,72066,90484,18418
0500000US53029,Island County, Washington,"75,000-99,999",16.5,72066,90484,18418
0500000US53029,Island County, Washington,"100,000-149,999",18.1,72066,90484,18418
0500000US53029,Island County, Washington,"150,000-199,999",7.3,72066,90484,18418
0500000US53029,Island County, Washington,"200,000+",6,72066,90484,18418
0500000US53033,King County, Washington,"0-10,000",4.1,102594,139525,36931
0500000US53033,King County, Washington,"10,000-14,999",2.3,102594,139525,36931
0500000US53033,King County, Washington,"15,000-24,999",4.6,102594,139525,36931
0500000US53033,King County, Washington,"25,000-34,999",4.9,102594,139525,36931
0500000US53033,King County, Washington,"35,000-49,999",7.9,102594,139525,36931
0500000US53033,King County, Washington,"50,000-74,999",13.4,102594,139525,36931
0500000US53033,King County, Washington,"75,000-99,999",11,102594,139525,36931
0500000US53033,King County, Washington,"100,000-149,999",19.3,102594,139525,36931
0500000US53033,King County, Washington,"150,000-199,999",11.6,102594,139525,36931
0500000US53033,King County, Washington,"200,000+",21,102594,139525,36931
0500000US53035,Kitsap County, Washington,"0-10,000",3.7,79624,97436,17812
0500000US53035,Kitsap County, Washington,"10,000-14,999",2.3,79624,97436,17812
0500000US53035,Kitsap County, Washington,"15,000-24,999",5.6,79624,97436,17812
0500000US53035,Kitsap County, Washington,"25,000-34,999",4.7,79624,97436,17812
0500000US53035,Kitsap County, Washington,"35,000-49,999",10.3,79624,97436,17812
0500000US53035,Kitsap County, Washington,"50,000-74,999",20.6,79624,97436,17812
0500000US53035,Kitsap County, Washington,"75,000-99,999",15.4,79624,97436,17812
0500000US53035,Kitsap County, Washington,"100,000-149,999",20.6,79624,97436,17812
0500000US53035,Kitsap County, Washington,"150,000-199,999",8.2,79624,97436,17812
0500000US53035,Kitsap County, Washington,"200,000+",8.5,79624,97436,17812
0500000US53041,Lewis County, Washington,"0-10,000",5.3,58911,72799,13888
0500000US53041,Lewis County, Washington,"10,000-14,999",4,58911,72799,13888
0500000US53041,Lewis County, Washington,"15,000-24,999",12,58911,72799,13888
0500000US53041,Lewis County, Washington,"25,000-34,999",7.8,58911,72799,13888
0500000US53041,Lewis County, Washington,"35,000-49,999",12.7,58911,72799,13888
0500000US53041,Lewis County, Washington,"50,000-74,999",20.4,58911,72799,13888
0500000US53041,Lewis County, Washington,"75,000-99,999",14.2,58911,72799,13888
0500000US53041,Lewis County, Washington,"100,000-149,999",15,58911,72799,13888
0500000US53041,Lewis County, Washington,"150,000-199,999",6.5,58911,72799,13888
0500000US53041,Lewis County, Washington,"200,000+",2.1,58911,72799,13888
0500000US53045,Mason County, Washington,"0-10,000",5.2,63983,84850,20867
0500000US53045,Mason County, Washington,"10,000-14,999",1.5,63983,84850,20867
0500000US53045,Mason County, Washington,"15,000-24,999",6.7,63983,84850,20867
0500000US53045,Mason County, Washington,"25,000-34,999",9.1,63983,84850,20867
0500000US53045,Mason County, Washington,"35,000-49,999",13.2,63983,84850,20867
0500000US53045,Mason County, Washington,"50,000-74,999",22,63983,84850,20867
0500000US53045,Mason County, Washington,"75,000-99,999",9.1,63983,84850,20867
0500000US53045,Mason County, Washington,"100,000-149,999",21,63983,84850,20867
0500000US53045,Mason County, Washington,"150,000-199,999",8,63983,84850,20867
0500000US53045,Mason County, Washington,"200,000+",4.2,63983,84850,20867
0500000US53053,Pierce County, Washington,"0-10,000",3.5,79243,97051,17808
0500000US53053,Pierce County, Washington,"10,000-14,999",3,79243,97051,17808
0500000US53053,Pierce County, Washington,"15,000-24,999",5.4,79243,97051,17808
0500000US53053,Pierce County, Washington,"25,000-34,999",5.8,79243,97051,17808
0500000US53053,Pierce County, Washington,"35,000-49,999",11.4,79243,97051,17808
0500000US53053,Pierce County, Washington,"50,000-74,999",17.9,79243,97051,17808
0500000US53053,Pierce County, Washington,"75,000-99,999",15,79243,97051,17808
0500000US53053,Pierce County, Washington,"100,000-149,999",21.3,79243,97051,17808
0500000US53053,Pierce County, Washington,"150,000-199,999",8.9,79243,97051,17808
0500000US53053,Pierce County, Washington,"200,000+",7.7,79243,97051,17808
0500000US53057,Skagit County, Washington,"0-10,000",2.9,67175,85948,18773
0500000US53057,Skagit County, Washington,"10,000-14,999",4.5,67175,85948,18773
0500000US53057,Skagit County, Washington,"15,000-24,999",7.5,67175,85948,18773
0500000US53057,Skagit County, Washington,"25,000-34,999",7.2,67175,85948,18773
0500000US53057,Skagit County, Washington,"35,000-49,999",13.9,67175,85948,18773
0500000US53057,Skagit County, Washington,"50,000-74,999",19.4,67175,85948,18773
0500000US53057,Skagit County, Washington,"75,000-99,999",14.9,67175,85948,18773
0500000US53057,Skagit County, Washington,"100,000-149,999",17.7,67175,85948,18773
0500000US53057,Skagit County, Washington,"150,000-199,999",6.8,67175,85948,18773
0500000US53057,Skagit County, Washington,"200,000+",5.1,67175,85948,18773
0500000US53061,Snohomish County, Washington,"0-10,000",3.1,89260,109561,20301
0500000US53061,Snohomish County, Washington,"10,000-14,999",2.8,89260,109561,20301
0500000US53061,Snohomish County, Washington,"15,000-24,999",5.1,89260,109561,20301
0500000US53061,Snohomish County, Washington,"25,000-34,999",5.4,89260,109561,20301
0500000US53061,Snohomish County, Washington,"35,000-49,999",8.3,89260,109561,20301
0500000US53061,Snohomish County, Washington,"50,000-74,999",16.5,89260,109561,20301
0500000US53061,Snohomish County, Washington,"75,000-99,999",14.9,89260,109561,20301
0500000US53061,Snohomish County, Washington,"100,000-149,999",20.2,89260,109561,20301
0500000US53061,Snohomish County, Washington,"150,000-199,999",12,89260,109561,20301
0500000US53061,Snohomish County, Washington,"200,000+",11.7,89260,109561,20301
0500000US53063,Spokane County, Washington,"0-10,000",5.8,59974,80940,20966
0500000US53063,Spokane County, Washington,"10,000-14,999",4.3,59974,80940,20966
0500000US53063,Spokane County, Washington,"15,000-24,999",8.3,59974,80940,20966
0500000US53063,Spokane County, Washington,"25,000-34,999",8.9,59974,80940,20966
0500000US53063,Spokane County, Washington,"35,000-49,999",14.1,59974,80940,20966
0500000US53063,Spokane County, Washington,"50,000-74,999",20,59974,80940,20966
0500000US53063,Spokane County, Washington,"75,000-99,999",12.7,59974,80940,20966
0500000US53063,Spokane County, Washington,"100,000-149,999",13.5,59974,80940,20966
0500000US53063,Spokane County, Washington,"150,000-199,999",7.3,59974,80940,20966
0500000US53063,Spokane County, Washington,"200,000+",5.1,59974,80940,20966
0500000US53067,Thurston County, Washington,"0-10,000",4.5,78512,93918,15406
0500000US53067,Thurston County, Washington,"10,000-14,999",3.1,78512,93918,15406
0500000US53067,Thurston County, Washington,"15,000-24,999",7.1,78512,93918,15406
0500000US53067,Thurston County, Washington,"25,000-34,999",6.2,78512,93918,15406
0500000US53067,Thurston County, Washington,"35,000-49,999",10.3,78512,93918,15406
0500000US53067,Thurston County, Washington,"50,000-74,999",16.8,78512,93918,15406
0500000US53067,Thurston County, Washington,"75,000-99,999",16.5,78512,93918,15406
0500000US53067,Thurston County, Washington,"100,000-149,999",20,78512,93918,15406
0500000US53067,Thurston County, Washington,"150,000-199,999",7.9,78512,93918,15406
0500000US53067,Thurston County, Washington,"200,000+",7.5,78512,93918,15406
0500000US53073,Whatcom County, Washington,"0-10,000",4.7,69372,84870,15498
0500000US53073,Whatcom County, Washington,"10,000-14,999",3.4,69372,84870,15498
0500000US53073,Whatcom County, Washington,"15,000-24,999",8.2,69372,84870,15498
0500000US53073,Whatcom County, Washington,"25,000-34,999",8.6,69372,84870,15498
0500000US53073,Whatcom County, Washington,"35,000-49,999",9.3,69372,84870,15498
0500000US53073,Whatcom County, Washington,"50,000-74,999",20,69372,84870,15498
0500000US53073,Whatcom County, Washington,"75,000-99,999",15.9,69372,84870,15498
0500000US53073,Whatcom County, Washington,"100,000-149,999",17.2,69372,84870,15498
0500000US53073,Whatcom County, Washington,"150,000-199,999",6.9,69372,84870,15498
0500000US53073,Whatcom County, Washington,"200,000+",5.9,69372,84870,15498
0500000US53077,Yakima County, Washington,"0-10,000",5.5,56233,72179,15946
0500000US53077,Yakima County, Washington,"10,000-14,999",3.1,56233,72179,15946
0500000US53077,Yakima County, Washington,"15,000-24,999",11.2,56233,72179,15946
0500000US53077,Yakima County, Washington,"25,000-34,999",10.9,56233,72179,15946
0500000US53077,Yakima County, Washington,"35,000-49,999",14.4,56233,72179,15946
0500000US53077,Yakima County, Washington,"50,000-74,999",18.9,56233,72179,15946
0500000US53077,Yakima County, Washington,"75,000-99,999",15.4,56233,72179,15946
0500000US53077,Yakima County, Washington,"100,000-149,999",12.8,56233,72179,15946
0500000US53077,Yakima County, Washington,"150,000-199,999",4.3,56233,72179,15946
0500000US53077,Yakima County, Washington,"200,000+",3.7,56233,72179,15946
0500000US54003,Berkeley County, West Virginia,"0-10,000",5.6,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"10,000-14,999",2.6,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"15,000-24,999",5.9,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"25,000-34,999",11.2,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"35,000-49,999",12.4,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"50,000-74,999",22.7,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"75,000-99,999",13.4,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"100,000-149,999",17.2,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"150,000-199,999",4.9,62370,77564,15194
0500000US54003,Berkeley County, West Virginia,"200,000+",4,62370,77564,15194
0500000US54011,Cabell County, West Virginia,"0-10,000",12.4,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"10,000-14,999",5.8,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"15,000-24,999",12.3,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"25,000-34,999",13.2,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"35,000-49,999",14.8,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"50,000-74,999",15.5,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"75,000-99,999",9.6,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"100,000-149,999",9.4,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"150,000-199,999",3.9,40788,59375,18587
0500000US54011,Cabell County, West Virginia,"200,000+",3.1,40788,59375,18587
0500000US54033,Harrison County, West Virginia,"0-10,000",3.8,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"10,000-14,999",5.3,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"15,000-24,999",11.2,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"25,000-34,999",11,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"35,000-49,999",13.7,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"50,000-74,999",14.1,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"75,000-99,999",11.6,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"100,000-149,999",19.9,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"150,000-199,999",6.3,54314,73744,19430
0500000US54033,Harrison County, West Virginia,"200,000+",3.1,54314,73744,19430
0500000US54039,Kanawha County, West Virginia,"0-10,000",11.4,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"10,000-14,999",5,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"15,000-24,999",10.5,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"25,000-34,999",9.6,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"35,000-49,999",15.5,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"50,000-74,999",17.6,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"75,000-99,999",10.9,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"100,000-149,999",11.7,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"150,000-199,999",4,47759,66290,18531
0500000US54039,Kanawha County, West Virginia,"200,000+",3.9,47759,66290,18531
0500000US54061,Monongalia County, West Virginia,"0-10,000",8.1,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"10,000-14,999",7.3,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"15,000-24,999",9.7,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"25,000-34,999",8.3,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"35,000-49,999",11.7,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"50,000-74,999",15.5,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"75,000-99,999",9.4,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"100,000-149,999",16.9,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"150,000-199,999",4.5,55940,83925,27985
0500000US54061,Monongalia County, West Virginia,"200,000+",8.7,55940,83925,27985
0500000US54081,Raleigh County, West Virginia,"0-10,000",8.3,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"10,000-14,999",6.4,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"15,000-24,999",16.1,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"25,000-34,999",10.6,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"35,000-49,999",11.3,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"50,000-74,999",14,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"75,000-99,999",17.9,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"100,000-149,999",11,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"150,000-199,999",1.3,46540,63432,16892
0500000US54081,Raleigh County, West Virginia,"200,000+",3.1,46540,63432,16892
0500000US54107,Wood County, West Virginia,"0-10,000",10.3,47944,63736,15792
0500000US54107,Wood County, West Virginia,"10,000-14,999",6.5,47944,63736,15792
0500000US54107,Wood County, West Virginia,"15,000-24,999",8.8,47944,63736,15792
0500000US54107,Wood County, West Virginia,"25,000-34,999",12.6,47944,63736,15792
0500000US54107,Wood County, West Virginia,"35,000-49,999",13.3,47944,63736,15792
0500000US54107,Wood County, West Virginia,"50,000-74,999",18.7,47944,63736,15792
0500000US54107,Wood County, West Virginia,"75,000-99,999",12.8,47944,63736,15792
0500000US54107,Wood County, West Virginia,"100,000-149,999",10.4,47944,63736,15792
0500000US54107,Wood County, West Virginia,"150,000-199,999",3.8,47944,63736,15792
0500000US54107,Wood County, West Virginia,"200,000+",2.8,47944,63736,15792
0500000US55009,Brown County, Wisconsin,"0-10,000",5.1,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"10,000-14,999",4.1,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"15,000-24,999",7.3,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"25,000-34,999",8.1,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"35,000-49,999",14.8,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"50,000-74,999",18.3,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"75,000-99,999",11.8,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"100,000-149,999",18.1,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"150,000-199,999",7.8,64458,82270,17812
0500000US55009,Brown County, Wisconsin,"200,000+",4.6,64458,82270,17812
0500000US55025,Dane County, Wisconsin,"0-10,000",3.5,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"10,000-14,999",3.3,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"15,000-24,999",6.1,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"25,000-34,999",7.4,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"35,000-49,999",10.7,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"50,000-74,999",17.4,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"75,000-99,999",14.3,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"100,000-149,999",20.1,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"150,000-199,999",8.1,77504,100066,22562
0500000US55025,Dane County, Wisconsin,"200,000+",9,77504,100066,22562
0500000US55027,Dodge County, Wisconsin,"0-10,000",4.1,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"10,000-14,999",2.4,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"15,000-24,999",7.8,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"25,000-34,999",10.2,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"35,000-49,999",13.2,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"50,000-74,999",22.4,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"75,000-99,999",13.4,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"100,000-149,999",18.6,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"150,000-199,999",5.6,61300,75835,14535
0500000US55027,Dodge County, Wisconsin,"200,000+",2.3,61300,75835,14535
0500000US55035,Eau Claire County, Wisconsin,"0-10,000",3.7,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"10,000-14,999",4.6,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"15,000-24,999",6.3,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"25,000-34,999",10.3,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"35,000-49,999",11.6,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"50,000-74,999",21.2,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"75,000-99,999",14.5,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"100,000-149,999",18.3,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"150,000-199,999",5.6,65662,82285,16623
0500000US55035,Eau Claire County, Wisconsin,"200,000+",4,65662,82285,16623
0500000US55039,Fond du Lac County, Wisconsin,"0-10,000",2.7,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"10,000-14,999",3.3,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"15,000-24,999",8.4,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"25,000-34,999",7.7,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"35,000-49,999",13.8,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"50,000-74,999",20.6,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"75,000-99,999",14.9,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"100,000-149,999",19.4,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"150,000-199,999",6.1,65329,80169,14840
0500000US55039,Fond du Lac County, Wisconsin,"200,000+",3.1,65329,80169,14840
0500000US55055,Jefferson County, Wisconsin,"0-10,000",2.4,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"10,000-14,999",2.8,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"15,000-24,999",6,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"25,000-34,999",11,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"35,000-49,999",11.5,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"50,000-74,999",17.8,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"75,000-99,999",15,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"100,000-149,999",20.4,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"150,000-199,999",7.7,71708,85726,14018
0500000US55055,Jefferson County, Wisconsin,"200,000+",5.3,71708,85726,14018
0500000US55059,Kenosha County, Wisconsin,"0-10,000",3.6,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"10,000-14,999",3.7,65997,80630,14633
0500000US55059,Kenosha County, Wisconsin,"15,000-24,999",8.9,65997,80630,14633
