year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities
2020,6,24,Strategic developments,Other,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,6,24,Protests,Protest with intervention,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,6,24,Protests,Peaceful protest,Wyoming,Albany,Laramie,41.311,-105.594,0
2020,6,24,Protests,Peaceful protest,Florida,Pinellas,Saint Petersburg,27.767,-82.641,0
2020,6,24,Riots,Violent demonstration,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,6,24,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,6,24,Protests,Peaceful protest,Florida,Suwannee,Live Oak,30.294,-82.986,0
2020,6,24,Protests,Peaceful protest,Kentucky,Jefferson,Prospect,38.346,-85.61,0
2020,6,24,Protests,Peaceful protest,West Virginia,Jefferson,Ranson,39.293,-77.859,0
2020,6,24,Protests,Peaceful protest,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0
2020,6,24,Protests,Protest with intervention,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,6,24,Protests,Protest with intervention,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,24,Protests,Peaceful protest,North Carolina,Onslow,Jacksonville,34.754,-77.43,0
2020,6,24,Protests,Peaceful protest,Tennessee,Shelby,Memphis,35.15,-90.049,0
2020,6,24,Protests,Peaceful protest,Virginia,Norfolk,Norfolk,36.847,-76.285,0
2020,6,24,Protests,Peaceful protest,Tennessee,Davidson,Nashville,36.166,-86.784,0
2020,6,24,Protests,Peaceful protest,North Carolina,New Hanover,Wilmington,34.226,-77.945,0
2020,6,24,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,24,Protests,Peaceful protest,North Carolina,Wake,Cary,35.792,-78.781,0
2020,6,24,Protests,Peaceful protest,Michigan,Ingham,Lansing,42.734,-84.555,0
2020,6,24,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,6,24,Protests,Peaceful protest,Oregon,Clatsop,Astoria,46.188,-123.831,0
2020,6,24,Strategic developments,Change to group/activity,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,6,24,Protests,Peaceful protest,New York,Allegany,Cuba,42.219,-78.281,0
2020,6,24,Protests,Peaceful protest,Oregon,Lane,Eugene,44.052,-123.087,0
2020,6,24,Protests,Peaceful protest,North Carolina,Guilford,Greensboro,36.073,-79.792,0
2020,6,24,Protests,Peaceful protest,Louisiana,Caddo,Shreveport,32.525,-93.75,0
2020,6,24,Protests,Peaceful protest,New York,Suffolk,Southampton,40.884,-72.39,0
2020,6,24,Protests,Peaceful protest,Maine,Knox,Vinalhaven,44.046,-68.84,0
2020,6,24,Protests,Peaceful protest,Massachusetts,Worcester,Westborough,42.27,-71.616,0
2020,6,24,Protests,Peaceful protest,Pennsylvania,Luzerne,Wilkes-Barre,41.246,-75.881,0
2020,6,24,Protests,Peaceful protest,Michigan,Macomb,Shelby Township,42.671,-83.034,0
2020,6,25,Protests,Peaceful protest,Massachusetts,Bristol,Attleboro,41.944,-71.281,0
2020,6,25,Protests,Peaceful protest,Massachusetts,Middlesex,Cambridge,42.374,-71.11,0
2020,6,25,Protests,Peaceful protest,California,Marin,Fairfax,37.987,-122.589,0
2020,6,25,Protests,Peaceful protest,Connecticut,Hartford,Hartford,41.767,-72.676,0
2020,6,25,Protests,Peaceful protest,New York,Monroe,Penfield,43.162,-77.446,0
2020,6,25,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,6,25,Protests,Peaceful protest,Arizona,Pima,Tucson,32.222,-110.926,0
2020,6,25,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,6,25,Protests,Peaceful protest,Tennessee,Knox,Knoxville,35.96,-83.922,0
2020,6,25,Riots,Violent demonstration,Colorado,Denver,Denver,39.739,-104.991,0
2020,6,25,Protests,Peaceful protest,Washington,King,Seattle-CHOP,47.617,-122.319,0
2020,6,25,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,6,25,Protests,Peaceful protest,Washington,Spokane,Spokane,47.66,-117.429,0
2020,6,25,Protests,Peaceful protest,Utah,Cache,Hyrum,41.634,-111.852,0
2020,6,25,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,6,25,Protests,Peaceful protest,Oregon,Marion,Woordburn,45.148,-122.859,0
2020,6,25,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,25,Protests,Peaceful protest,Kentucky,Henderson,Henderson,37.836,-87.59,0
2020,6,25,Protests,Peaceful protest,Maryland,Carroll,Manchester,39.661,-76.885,0
2020,6,25,Protests,Peaceful protest,Wisconsin,Brown,Green Bay,44.519,-88.02,0
2020,6,25,Protests,Protest with intervention,Missouri,Jackson,Kansas City,39.101,-94.579,0
2020,6,25,Protests,Peaceful protest,Indiana,Lake,Munster,41.565,-87.512,0
2020,6,25,Protests,Peaceful protest,Georgia,Clarke,Athens,33.961,-83.378,0
2020,6,25,Protests,Peaceful protest,Texas,Cameron,Brownsville,25.902,-97.498,0
2020,6,25,Protests,Peaceful protest,California,Marin,Mill Valley,37.906,-122.545,0
2020,6,25,Protests,Peaceful protest,New York,Suffolk,Smithtown,40.856,-73.198,0
2020,6,25,Protests,Peaceful protest,Kentucky,Franklin,Frankfort,38.201,-84.874,0
2020,6,25,Protests,Protest with intervention,Wyoming,Albany,Laramie,41.311,-105.594,0
2020,6,25,Protests,Peaceful protest,Wisconsin,Rock,Janesville,42.683,-89.019,0
2020,6,25,Protests,Peaceful protest,Missouri,Boone,Columbia,38.952,-92.334,0
2020,6,25,Protests,Peaceful protest,Texas,Denton,Pilot Point,33.397,-96.96,0
2020,6,25,Protests,Peaceful protest,Texas,El Paso,El Paso,31.762,-106.485,0
2020,6,25,Protests,Peaceful protest,Pennsylvania,Beaver,Beaver Falls,40.752,-80.319,0
2020,6,25,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,6,25,Protests,Peaceful protest,Wisconsin,Marinette,Marinette,45.1,-87.631,0
2020,6,25,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,6,25,Protests,Peaceful protest,California,San Diego,Poway,32.963,-117.036,0
2020,6,25,Protests,Peaceful protest,Wisconsin,Brown,Ashwaubenon,44.482,-88.07,0
2020,6,25,Protests,Peaceful protest,Indiana,Saint Joseph,South Bend,41.676,-86.25,0
2020,6,25,Protests,Peaceful protest,Ohio,Summit,Akron,41.081,-81.519,0
2020,6,25,Protests,Peaceful protest,Ohio,Mahoning,Youngstown,41.1,-80.65,0
2020,6,25,Protests,Peaceful protest,Illinois,Peoria,Peoria,40.694,-89.589,0
2020,6,25,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,6,25,Protests,Peaceful protest,New Mexico,Bernalillo,Albuquerque,35.084,-106.651,0
2020,6,25,Protests,Peaceful protest,California,San Luis Obispo,Nipomo,35.043,-120.476,0
2020,6,25,Protests,Peaceful protest,Nebraska,Lancaster,Lincoln,40.808,-96.7,0
2020,6,25,Protests,Peaceful protest,Florida,Miami-Dade,Coral Gables,25.749,-80.263,0
2020,6,25,Protests,Peaceful protest,New York,Columbia,Hudson,42.25,-73.79,0
2020,6,25,Protests,Peaceful protest,Michigan,Genesee,Flint,43.013,-83.688,0
2020,6,25,Riots,Violent demonstration,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,6,25,Protests,Peaceful protest,New Jersey,Mercer,Trenton,40.221,-74.759,0
2020,6,25,Protests,Peaceful protest,California,Los Angeles,Long Beach,33.77,-118.203,0
2020,6,25,Protests,Peaceful protest,Illinois,McLean,Normal,40.514,-88.991,0
2020,6,25,Protests,Peaceful protest,Minnesota,Goodhue,Pine Island,44.201,-92.646,0
2020,6,25,Protests,Peaceful protest,Illinois,Winnebago,Rockford,42.259,-89.064,0
2020,6,25,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,6,25,Protests,Peaceful protest,Missouri,Saint Louis,Creve Coeur,38.667,-90.442,0
2020,6,25,Protests,Peaceful protest,Ohio,Van Wert,Van Wert,40.87,-84.584,0
2020,6,25,Protests,Peaceful protest,Ohio,Lucas,Toledo,41.664,-83.555,0
2020,6,25,Protests,Peaceful protest,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0
2020,6,25,Protests,Peaceful protest,Tennessee,Knox,Knoxville,35.96,-83.922,0
2020,6,25,Protests,Peaceful protest,Minnesota,Hennepin,Minneapolis,44.983,-93.267,0
2020,6,25,Protests,Peaceful protest,Florida,Hillsborough,Tampa,27.951,-82.457,0
2020,6,25,Protests,Peaceful protest,Pennsylvania,Lancaster,Lancaster,40.038,-76.305,0
2020,6,25,Protests,Peaceful protest,Pennsylvania,Mercer,Grove City,41.158,-80.089,0
2020,6,25,Protests,Peaceful protest,New Mexico,Bernalillo,Albuquerque,35.084,-106.651,0
2020,6,25,Protests,Peaceful protest,Michigan,Wayne,Westland,42.324,-83.4,0
2020,6,25,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,6,25,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,6,25,Protests,Peaceful protest,Connecticut,Fairfield,Danbury,41.395,-73.454,0
2020,6,25,Protests,Protest with intervention,North Carolina,Durham,Durham,35.994,-78.899,0
2020,6,25,Protests,Peaceful protest,New York,Erie,Buffalo,42.886,-78.878,0
2020,6,25,Protests,Peaceful protest,Virginia,Charlottesville,Charlottesville,38.029,-78.477,0
2020,6,25,Protests,Protest with intervention,North Carolina,Durham,Durham,35.994,-78.899,0
2020,6,25,Protests,Peaceful protest,Arizona,Maricopa,Fountain Hills,33.612,-111.717,0
2020,6,25,Protests,Peaceful protest,Georgia,Chatham,Port Wentworth,32.149,-81.163,0
2020,6,25,Protests,Peaceful protest,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,6,26,Protests,Peaceful protest,Texas,Nueces,Corpus Christi,27.801,-97.396,0
2020,6,26,Protests,Peaceful protest,Connecticut,Hartford,Hartford,41.767,-72.676,0
2020,6,26,Protests,Peaceful protest,New York,Nassau,Hempstead,40.706,-73.62,0
2020,6,26,Protests,Peaceful protest,California,Alameda,Oakland,37.804,-122.271,0
2020,6,26,Protests,Peaceful protest,Massachusetts,Bristol,Taunton,41.9,-71.09,0
2020,6,26,Protests,Peaceful protest,Tennessee,Williamson,Brentwood,36.033,-86.783,0
2020,6,26,Protests,Peaceful protest,Washington,King,Seattle-CHOP,47.617,-122.319,0
2020,6,26,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,6,26,Protests,Peaceful protest,Colorado,Denver,Denver,39.739,-104.991,0
2020,6,26,Protests,Peaceful protest,Pennsylvania,Lebanon,Lebanon,40.341,-76.411,0
2020,6,26,Protests,Peaceful protest,New Jersey,Essex,Nutley,40.822,-74.16,0
2020,6,26,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,26,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,6,26,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0
2020,6,26,Protests,Peaceful protest,Texas,Freestone,Fairfield,31.725,-96.165,0
2020,6,26,Protests,Peaceful protest,California,Solano,Vallejo,38.104,-122.257,0
2020,6,26,Protests,Protest with intervention,California,Los Angeles,Beverly Hills,34.074,-118.398,0
2020,6,26,Protests,Peaceful protest,Washington,Kitsap,Poulsbo,47.736,-122.646,0
2020,6,26,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,6,26,Protests,Peaceful protest,Arizona,Maricopa,Fountain Hills,33.612,-111.717,0
2020,6,26,Protests,Peaceful protest,Arkansas,Sebastian,Fort Smith,35.386,-94.399,0
2020,6,26,Strategic developments,Other,Delaware,Sussex,Seaford,38.641,-75.611,0
2020,6,26,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,26,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,26,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,6,26,Protests,Peaceful protest,California,Alameda,San Leandro,37.726,-122.154,0
2020,6,26,Protests,Peaceful protest,Arizona,Maricopa,Tempe,33.425,-111.94,0
2020,6,26,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,6,26,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,26,Protests,Peaceful protest,California,San Bernardino,San Bernardino,34.108,-117.29,0
2020,6,26,Protests,Peaceful protest,Tennessee,Hamilton,Chattanooga,35.046,-85.31,0
2020,6,26,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,6,26,Protests,Peaceful protest,Ohio,Hamilton,Cincinnati,39.127,-84.514,0
2020,6,26,Riots,Violent demonstration,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,6,26,Protests,Peaceful protest,Virginia,Newport News,Newport News,37.083,-76.47,0
2020,6,26,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,6,26,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,6,26,Protests,Peaceful protest,Texas,Brazos,College Station,30.628,-96.334,0
2020,6,26,Protests,Peaceful protest,Tennessee,Madison,Jackson,35.614,-88.814,0
2020,6,26,Protests,Peaceful protest,Missouri,Callaway,Auxvasse,39.018,-91.897,0
2020,6,26,Protests,Peaceful protest,Minnesota,Hennepin,Minneapolis,44.983,-93.267,0
2020,6,26,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,6,26,Protests,Peaceful protest,Iowa,Polk,Des Moines,41.586,-93.623,0
2020,6,26,Protests,Peaceful protest,Texas,Bell,Killeen,31.117,-97.728,0
2020,6,26,Protests,Peaceful protest,South Dakota,Minnehaha,Sioux Falls,43.55,-96.7,0
2020,6,26,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,6,26,Strategic developments,Other,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,6,26,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,6,26,Protests,Peaceful protest,Michigan,Monroe,Monroe,41.916,-83.398,0
2020,6,26,Protests,Peaceful protest,Montana,Missoula,Missoula,46.872,-113.994,0
2020,6,26,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,6,26,Protests,Peaceful protest,New Jersey,Warren,White,40.836,-75.027,0
2020,6,26,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,6,26,Protests,Peaceful protest,Massachusetts,Hampshire,Belchertown,42.277,-72.4,0
2020,6,26,Protests,Peaceful protest,Illinois,Winnebago,Rockford,42.259,-89.064,0
2020,6,26,Protests,Peaceful protest,California,Sonoma,Sonoma,38.285,-122.421,0
2020,6,26,Protests,Peaceful protest,Indiana,Saint Joseph,Mishawaka,41.667,-86.171,0
2020,6,26,Protests,Peaceful protest,Illinois,Jackson,Carbondale,37.727,-89.217,0
2020,6,26,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,6,26,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,26,Protests,Peaceful protest,North Carolina,Guilford,Greensboro,36.073,-79.792,0
2020,6,26,Protests,Peaceful protest,New Jersey,Warren,Township of White,40.821,-75.041,0
2020,6,26,Protests,Peaceful protest,Massachusetts,Suffolk,Revere,42.408,-71.013,0
2020,6,26,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,6,26,Protests,Peaceful protest,Tennessee,Shelby,Memphis,35.15,-90.049,0
2020,6,26,Protests,Peaceful protest,Florida,Palm Beach,West Palm Beach,26.71,-80.064,0
2020,6,26,Protests,Peaceful protest,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,6,26,Protests,Protest with intervention,North Carolina,Davidson,Lexington,35.824,-80.253,0
2020,6,26,Protests,Peaceful protest,Pennsylvania,Lycoming,Montoursville,41.254,-76.92,0
2020,6,26,Protests,Protest with intervention,North Carolina,Robeson,Pembroke,34.68,-79.195,0
2020,6,26,Protests,Peaceful protest,Michigan,Ingham,Lansing,42.734,-84.555,0
2020,6,26,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,6,26,Strategic developments,Change to group/activity,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,26,Protests,Peaceful protest,Colorado,La Plata,Durango,37.275,-107.88,0
2020,6,26,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,6,26,Protests,Peaceful protest,North Carolina,Robeson,Rowland,34.536,-79.291,0
2020,6,26,Protests,Peaceful protest,Hawaii,Kauai,Lihue,21.981,-159.372,0
2020,6,26,Protests,Peaceful protest,Massachusetts,Middlesex,Lowell,42.633,-71.316,0
2020,6,26,Protests,Peaceful protest,Nevada,Washoe,Reno,39.53,-119.814,0
2020,6,26,Protests,Peaceful protest,Missouri,Saint Louis City,St. Louis,38.627,-90.191,0
2020,6,26,Protests,Peaceful protest,Missouri,Saint Louis City,St. Louis,38.627,-90.191,0
2020,6,26,Protests,Peaceful protest,Massachusetts,Worcester,Upton,42.174,-71.604,0
2020,6,27,Protests,Peaceful protest,Massachusetts,Suffolk,Boston,42.359,-71.064,0
2020,6,27,Protests,Peaceful protest,California,Stanislaus,Turlock,37.495,-120.847,0
2020,6,27,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,6,27,Protests,Peaceful protest,South Carolina,Greenville,Greenville,34.853,-82.394,0
2020,6,27,Protests,Peaceful protest,Virginia,Richmond,Richmond,37.539,-77.434,0
2020,6,27,Protests,Peaceful protest,Oklahoma,Tulsa,Owasso,36.27,-95.855,0
2020,6,27,Riots,Violent demonstration,Missouri,Saint Louis,Florissant,38.789,-90.323,0
2020,6,27,Protests,Peaceful protest,Missouri,Saint Louis,Kirkwood,38.584,-90.408,0
2020,6,27,Protests,Peaceful protest,Missouri,Saint Louis City,Saint Louis,38.627,-90.191,0
2020,6,27,Strategic developments,Other,California,Sonoma,Santa Rosa,38.441,-122.721,0
2020,6,27,Protests,Peaceful protest,California,Orange,Anaheim,33.837,-117.914,0
2020,6,27,Protests,Peaceful protest,California,Alameda,Berkeley,37.871,-122.273,0
2020,6,27,Protests,Peaceful protest,California,Riverside,Indio,33.721,-116.217,0
2020,6,27,Protests,Peaceful protest,New Mexico,Dona Ana,Las Cruces,32.319,-106.77,0
2020,6,27,Protests,Peaceful protest,Florida,Pasco,New Port Richey,28.244,-82.719,0
2020,6,27,Protests,Peaceful protest,Georgia,Floyd,Rome,34.257,-85.165,0
2020,6,27,Protests,Peaceful protest,Louisiana,Caddo,Shreveport,32.525,-93.75,0
2020,6,27,Protests,Peaceful protest,California,Tulare,Visalia,36.33,-119.292,0
2020,6,27,Protests,Protest with intervention,Texas,Travis,Austin,30.275,-97.74,0
2020,6,27,Riots,Violent demonstration,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,6,27,Protests,Protest with intervention,Colorado,Adams,Aurora,39.729,-104.832,0
2020,6,27,Protests,Peaceful protest,Colorado,Eagle,Avon,39.645,-106.514,0
2020,6,27,Riots,Violent demonstration,Kentucky,Jefferson,Louisville,38.254,-85.759,1
2020,6,27,Protests,Peaceful protest,North Carolina,Craven,New Bern,35.108,-77.044,0
2020,6,27,Protests,Peaceful protest,Oregon,Lane,Eugene,44.052,-123.087,0
2020,6,27,Protests,Peaceful protest,Utah,Weber,Ogden,41.223,-111.974,0
2020,6,27,Protests,Peaceful protest,Washington,Thurston,Olympia,47.036,-122.905,0
2020,6,27,Protests,Protest with intervention,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,6,27,Protests,Peaceful protest,Washington,King,Seattle-CHOP,47.617,-122.319,0
2020,6,27,Protests,Peaceful protest,Oregon,Deschutes,Sisters,44.292,-121.553,0
2020,6,27,Protests,Peaceful protest,New York,Queens,New York-Queens,40.731,-73.796,0
2020,6,27,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,6,27,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,27,Protests,Peaceful protest,Georgia,Fulton,Sandy Springs,33.93,-84.373,0
2020,6,27,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,6,27,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,27,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,6,27,Protests,Peaceful protest,Alabama,Shelby,Montevallo,33.101,-86.864,0
2020,6,27,Protests,Protest with intervention,Ohio,Franklin,Columbus,39.961,-82.999,0
2020,6,27,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,6,27,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,6,27,Protests,Peaceful protest,Illinois,McHenry,Crystal Lake,42.241,-88.316,0
2020,6,27,Protests,Protest with intervention,Arizona,Maricopa,Tempe,33.425,-111.94,0
2020,6,27,Protests,Peaceful protest,Arizona,Maricopa,Gilbert,33.353,-111.789,0
2020,6,27,Protests,Peaceful protest,Georgia,Cobb,Marietta,33.953,-84.55,0
2020,6,27,Protests,Peaceful protest,Georgia,Cobb,Powder Springs,33.859,-84.684,0
2020,6,27,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,6,27,Protests,Peaceful protest,Massachusetts,Berkshire,Lenox,42.356,-73.285,0
2020,6,27,Protests,Peaceful protest,Alabama,Tuscaloosa,Tuscaloosa,33.21,-87.569,0
2020,6,27,Protests,Peaceful protest,Alaska,Matanuska-Susitna,Wasilla,61.581,-149.441,0
2020,6,27,Protests,Peaceful protest,Georgia,DeKalb,Stone Mountain,33.808,-84.17,0
2020,6,27,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
