year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities,id,estimate_households_total,estimate_households_total_less_than_10_000,estimate_households_total_10_000_to_14_999,estimate_households_total_15_000_to_24_999,estimate_households_total_25_000_to_34_999,estimate_households_total_35_000_to_49_999,estimate_households_total_50_000_to_74_999,estimate_households_total_75_000_to_99_999,estimate_households_total_100_000_to_149_999,estimate_households_total_150_000_to_199_999,estimate_households_total_200_000_or_more,estimate_households_median_income_dollars,estimate_households_mean_income_dollars,disparity_value,income_class
2020,9,12,Protests,Peaceful protest,South Carolina,Anderson,Anderson,34.503,-82.65,0,0500000US45007,75825,5.5,5.1,11.5,10.3,13.4,18.9,13,13.4,3.4,5.6,54322,75079,20757,Very Low
2020,9,12,Protests,Peaceful protest,North Carolina,Buncombe,Asheville,35.601,-82.554,0,0500000US37021,106741,4,5.1,12.1,10.5,13.2,19.1,12.6,12.6,5.4,5.3,54970,77162,22192,Very Low
2020,9,12,Strategic developments,Other,Georgia,Fulton,Atlanta,33.756,-84.39,0,0500000US13121,439578,6.3,3.4,6.7,6.3,10.2,14.4,11.3,16.1,9.1,16.2,80013,125680,45667,Very High
2020,9,12,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0,0500000US13121,439578,6.3,3.4,6.7,6.3,10.2,14.4,11.3,16.1,9.1,16.2,80013,125680,45667,Very High
2020,9,12,Protests,Peaceful protest,Indiana,DeKalb,Auburn,41.367,-85.059,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Vermont,Washington,Barre,44.197,-72.502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,New York,Genesee,Batavia,42.998,-78.188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Louisiana,East Baton Rouge,Baton Rouge,30.447,-91.189,0,0500000US22033,161536,8.7,5.6,9.7,9.6,11.4,16.8,12,12.7,6.4,7.1,56451,82783,26332,Low
2020,9,12,Protests,Peaceful protest,Texas,Bell,Belton Lake,31.143,-97.524,0,0500000US48027,126772,7.1,4.8,9.8,9.9,13.5,19.8,13,12.5,5.1,4.5,54560,73912,19352,Very Low
2020,9,12,Protests,Peaceful protest,California,Los Angeles,Beverly Hills,34.074,-118.398,0,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High
2020,9,12,Protests,Peaceful protest,Nevada,Clark,Boulder City,35.975,-114.835,0,0500000US32003,813607,6.6,3.8,7.7,8.3,13.2,19,13.6,15.3,6,6.5,62107,85925,23818,Middle
2020,9,12,Strategic developments,Other,West Virginia,Kanawha,Charleston,38.349,-81.632,0,0500000US54039,78384,11.4,5,10.5,9.6,15.5,17.6,10.9,11.7,4,3.9,47759,66290,18531,Very Low
2020,9,12,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0,0500000US37119,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,33481,High
2020,9,12,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0,0500000US37119,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,33481,High
2020,9,12,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0,0500000US37119,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,33481,High
2020,9,12,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0,0500000US37119,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,33481,High
2020,9,12,Protests,Peaceful protest,Virginia,Charlottesville,Charlottesville,38.029,-78.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Colorado,El Paso,Colorado Springs,38.834,-104.821,0,0500000US08041,265798,4.4,2.8,6.3,7.3,11.5,19.6,14.7,17.4,8.5,7.6,72830,93351,20521,High
2020,9,12,Protests,Peaceful protest,Ohio,Montgomery,Dayton,39.759,-84.192,0,0500000US39113,224831,7.2,4,10.9,10.8,13.1,18.6,13.8,13.7,4.1,3.8,54537,72781,18244,Very Low
2020,9,12,Protests,Peaceful protest,Pennsylvania,Allegheny,Elizabeth,40.269,-79.89,0,0500000US42003,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,26577,Middle
2020,9,12,Strategic developments,Other,Pennsylvania,Allegheny,Elizabeth,40.269,-79.89,0,0500000US42003,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,26577,Middle
2020,9,12,Protests,Peaceful protest,Pennsylvania,Erie,Erie,42.129,-80.085,0,0500000US42049,110128,8.1,4.7,11.8,9.8,13.6,18.6,12.8,13.6,3.5,3.5,51818,68095,16277,Very Low
2020,9,12,Protests,Peaceful protest,New Mexico,Rio Arriba,Espanola,35.991,-106.082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Maryland,Frederick,Frederick,39.414,-77.41,0,0500000US24021,93768,1.8,2.1,3.4,4.8,8.9,13.8,13,25,13.4,13.8,103516,122496,18980,Very High
2020,9,12,Protests,Peaceful protest,New Jersey,Hudson,Jersey City,40.718,-74.041,0,0500000US34017,266664,6.2,4.7,7.3,6.2,9.4,14.5,12.1,16.7,8.8,14.1,78808,110580,31772,Very High
2020,9,12,Protests,Peaceful protest,Tennessee,Washington,Johnson City,36.313,-82.353,0,0500000US47179,55817,9.9,6.2,8.8,12,12.2,17.6,10,13.5,4.8,5,51428,73919,22491,Very Low
2020,9,12,Protests,Excessive force against protesters,Tennessee,Washington,Johnson City,36.313,-82.353,0,0500000US47179,55817,9.9,6.2,8.8,12,12.2,17.6,10,13.5,4.8,5,51428,73919,22491,Very Low
2020,9,12,Protests,Peaceful protest,Michigan,Kalamazoo,Kalamazoo,42.29,-85.586,0,0500000US26077,103196,7.9,3.8,7,11.1,13.8,18.4,14.6,11.3,6.4,5.8,56441,79173,22732,Low
2020,9,12,Protests,Peaceful protest,Texas,Harris,Katy,29.788,-95.824,0,0500000US48201,1647384,6.1,3.4,8.8,9.2,12.7,18.1,12,14.1,6.8,8.9,61618,92488,30870,Middle
2020,9,12,Protests,Peaceful protest,West Virginia,Preston,Kingwood,39.472,-79.683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Tennessee,Knox,Knoxville,35.96,-83.922,0,0500000US47093,191925,7.1,3.7,10.1,9.2,12.4,17.3,13.6,14.6,5.3,6.7,60283,83334,23051,Middle
2020,9,12,Strategic developments,Change to group/activity,Tennessee,Knox,Knoxville,35.96,-83.922,0,0500000US47093,191925,7.1,3.7,10.1,9.2,12.4,17.3,13.6,14.6,5.3,6.7,60283,83334,23051,Middle
2020,9,12,Protests,Peaceful protest,Pennsylvania,Union,Lewisburg,40.965,-76.884,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High
2020,9,12,Protests,Peaceful protest,Massachusetts,Essex,Lynnfield,42.539,-71.047,0,0500000US25009,297898,4.3,3.8,7.3,6.2,9,14.1,13.7,16.4,10.1,15.1,83810,115702,31892,Very High
2020,9,12,Protests,Protest with intervention,California,Los Angeles,Lynwood,33.93,-118.215,0,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High
2020,9,12,Protests,Peaceful protest,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0,0500000US55079,383665,7.4,4.9,11.3,9.2,14.3,17.8,12,14,4.8,4.1,53418,71436,18018,Very Low
2020,9,12,Protests,Peaceful protest,California,Monterey,Monterey,36.603,-121.894,0,0500000US06053,128227,3.2,2.2,8.3,7,10.8,16,15.8,18.5,7.5,10.6,77514,102106,24592,Very High
2020,9,12,Protests,Peaceful protest,North Carolina,Gaston,Mount Holly,35.298,-81.016,0,0500000US37071,85705,5.2,5.6,10.5,9.7,13.9,18.7,12.7,15.2,4.9,3.6,56595,73164,16569,Low
2020,9,12,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0,0500000US36061,768203,9.2,4.4,6.2,5.2,6.4,10.6,9.7,14,9.1,25.1,93651,170453,76802,Very High
2020,9,12,Strategic developments,Other,Pennsylvania,Wayne,Newfoundland,41.308,-75.321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Utah,Weber,Ogden,41.223,-111.974,0,0500000US49057,87863,3.1,2.9,5.4,8.4,11.4,20.7,18.4,18.1,5.9,5.6,72206,87362,15156,High
2020,9,12,Protests,Peaceful protest,Florida,Orange,Orlando,28.535,-81.387,0,0500000US12095,457949,4.9,3.5,7.6,9,13.9,19.7,13.6,14.7,5.8,7.2,63461,88304,24843,Middle
2020,9,12,Protests,Peaceful protest,Kentucky,Daviess,Owensboro,37.774,-87.113,0,0500000US21059,40800,8,4.4,12.1,10.8,13.5,17.2,15.3,11.6,3.1,4,50964,71078,20114,Very Low
2020,9,12,Protests,Peaceful protest,New Jersey,Morris,Parsippany,40.858,-74.426,0,0500000US34027,184885,2.5,1.6,4.7,4.4,7.1,12.3,10.6,18.8,12.9,25,116283,154989,38706,Very High
2020,9,12,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0,0500000US42101,619505,12.2,6.6,9.7,9.9,13.3,16.3,10.8,10.5,5.1,5.7,47474,72748,25274,Very Low
2020,9,12,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0,0500000US42003,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,26577,Middle
2020,9,12,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0,0500000US42003,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,26577,Middle
2020,9,12,Strategic developments,Change to group/activity,Oregon,Multnomah,Portland,45.523,-122.676,0,0500000US41051,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,26133,High
2020,9,12,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0,0500000US41051,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,26133,High
2020,9,12,Protests,Peaceful protest,Virginia,Portsmouth,Portsmouth,36.835,-76.298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Rhode Island,Providence,Providence,41.824,-71.412,0,0500000US44007,237518,6.7,5.8,8.7,8,12,16.7,14.2,15.9,6.7,5.4,62994,80824,17830,Middle
2020,9,12,Protests,Peaceful protest,New Mexico,Sandoval,Rio Rancho,35.233,-106.664,0,0500000US35043,53251,3.5,2.9,6,6.3,14.2,18.9,17.2,18.1,5.4,7.7,71997,89341,17344,High
2020,9,12,Protests,Peaceful protest,New York,Monroe,Rochester,43.155,-77.616,0,0500000US36055,305284,5.7,4.3,9.4,9.1,12.1,17.3,13.1,15.8,7,6.2,62103,84666,22563,Middle
2020,9,12,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0,0500000US49035,384692,3.9,2.6,5.4,6.1,10,18.6,15.7,19.5,9.7,8.4,80119,101876,21757,Very High
2020,9,12,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0,0500000US48029,646352,6.6,3.9,9.1,9.5,13.1,19.7,12.8,14.1,6,5.3,58964,79424,20460,Low
2020,9,12,Protests,Peaceful protest,Florida,Seminole,Sanford,28.803,-81.27,0,0500000US12117,181142,4.2,2.4,7.1,7.8,13.1,18.7,14.3,15.1,8,9.3,70190,95285,25095,High
2020,9,12,Protests,Peaceful protest,New Mexico,Santa Fe,Santa Fe,35.687,-105.939,0,0500000US35049,62182,6.7,4,8,10.4,12.5,17.7,12.9,13.2,6.4,8.3,61298,88182,26884,Middle
2020,9,12,Protests,Protest with intervention,Minnesota,Ramsey,St. Paul,44.954,-93.092,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,9,12,Strategic developments,Other,Minnesota,Ramsey,St. Paul,44.954,-93.092,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,9,12,Protests,Peaceful protest,Connecticut,Fairfield,Stratford,41.198,-73.132,0,0500000US09001,340557,4.2,3.3,6.2,4.8,8.6,13.4,10.3,15.7,10.8,22.8,97053,159703,62650,Very High
2020,9,12,Protests,Peaceful protest,New York,Westchester,Tarrytown,41.076,-73.859,0,0500000US36119,355136,5.4,3.2,4.5,5.1,8.1,11.3,10.9,16.8,9.6,25,101908,160616,58708,Very High
2020,9,12,Protests,Peaceful protest,Michigan,Oakland,Troy,42.606,-83.15,0,0500000US26125,508464,3.8,3.2,6.3,7.1,9.7,15.9,13.8,17.9,9.7,12.7,81190,111724,30534,Very High
2020,9,12,Protests,Peaceful protest,New York,Oneida,Utica,43.095,-75.276,0,0500000US36065,90273,4.7,5.7,10.7,8.2,13.9,18.5,12.9,14.3,6.8,4.3,57391,75821,18430,Low
2020,9,12,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0,0500000US11001,291570,8,3.3,4.9,4.6,8.5,12.1,11,16.2,10.6,20.7,92266,135369,43103,Very High
2020,9,12,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0,0500000US11001,291570,8,3.3,4.9,4.6,8.5,12.1,11,16.2,10.6,20.7,92266,135369,43103,Very High
2020,9,12,Protests,Peaceful protest,Massachusetts,Hampden,Wilbraham,42.124,-72.432,0,0500000US25013,179970,7.1,6.5,9.7,8.8,11.1,16.6,11.2,16.5,6.4,6,60161,81547,21386,Middle
2020,9,12,Protests,Peaceful protest,North Carolina,New Hanover,Wilmington,34.226,-77.945,0,0500000US37129,100189,7.1,4.3,10.1,7.9,15.4,16.5,10.5,14.8,6.1,7.3,56382,82471,26089,Low
2020,9,12,Protests,Peaceful protest,Pennsylvania,York,York,39.963,-76.728,0,0500000US42133,175441,4.3,3.1,8,7.4,12.3,19.4,14.2,19,6.9,5.4,69172,85972,16800,High
2020,9,12,Protests,Peaceful protest,New York,Orleans,Albion,43.246,-78.194,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Indiana,Madison,Alexandria,40.263,-85.676,0,0500000US18095,51164,6,4.2,11.5,8.5,15.2,22.8,13.2,13.8,2.9,2,55142,65461,10319,Low
2020,9,12,Protests,Peaceful protest,Massachusetts,Middlesex,Arlington,42.416,-71.156,0,0500000US25017,612366,4,2.7,4.6,4.5,7.2,12.5,11.3,19,13,21.3,107056,142727,35671,Very High
2020,9,12,Protests,Peaceful protest,Maine,Androscoggin,Auburn,44.098,-70.231,0,0500000US23001,45924,3.4,4.5,7.5,9.6,17.1,16.5,15.9,15,7.3,3.2,63813,77447,13634,Middle
2020,9,12,Protests,Peaceful protest,Maine,Kennebec,Augusta,44.311,-69.779,0,0500000US23011,54480,6.3,5.1,9.5,9.1,15.5,17.5,14.7,14.6,3.5,4.2,55389,73143,17754,Low
2020,9,12,Protests,Peaceful protest,New York,Broome,Binghamton,42.099,-75.918,0,0500000US36007,79309,8.1,5.6,11.7,9.4,13.7,17.8,13.3,12.2,4.3,3.9,52010,68572,16562,Very Low
2020,9,12,Riots,Violent demonstration,Idaho,Ada,Boise,43.619,-116.2,0,0500000US16001,184160,3.7,2.5,6.2,8.5,11.7,18.9,15,16.7,8.2,8.6,72021,96684,24663,High
2020,9,12,Protests,Peaceful protest,Colorado,Boulder,Boulder,40.015,-105.27,0,0500000US08013,131854,5.8,2.6,5.8,5,9,14.7,13.7,17,10.5,15.9,88535,125894,37359,Very High
2020,9,12,Protests,Peaceful protest,New York,Erie,Buffalo,42.886,-78.878,0,0500000US36029,398326,6.6,4.5,9.4,9.5,12,18.2,12.9,14.3,6.9,5.7,60652,79972,19320,Middle
2020,9,12,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0,0500000US17031,1985613,7,4,7.9,8.2,10.5,15.7,12.1,16.2,8,10.5,69429,100785,31356,High
2020,9,12,Protests,Peaceful protest,Ohio,Hamilton,Cincinnati,39.127,-84.514,0,0500000US39061,347235,7.7,4.2,9.9,8.8,10.7,16.8,11.2,15.5,6.9,8.4,60198,89581,29383,Middle
2020,9,12,Protests,Peaceful protest,Colorado,Denver,Denver,39.739,-104.991,0,0500000US08031,318445,5.5,3.6,6.6,6.9,9.8,17.1,12.4,17.9,8.5,11.7,75646,106715,31069,Very High
2020,9,12,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0,0500000US26163,689270,10,5.1,10.3,10.5,13.3,18.2,10.9,12.2,4.9,4.6,50753,70465,19712,Very Low
2020,9,12,Protests,Peaceful protest,Massachusetts,Hampshire,Easthampton,42.266,-72.67,0,0500000US25015,60002,5.1,2.8,8.5,6.3,11,16.5,13.9,19,8.9,8,74778,93705,18927,High
2020,9,12,Protests,Peaceful protest,Indiana,Lake,Highland,41.554,-87.452,0,0500000US18089,190135,7.6,4.2,8.5,10.6,12.5,19.4,10.9,16.2,6,4.3,57081,77171,20090,Low
2020,9,12,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0,0500000US48201,1647384,6.1,3.4,8.8,9.2,12.7,18.1,12,14.1,6.8,8.9,61618,92488,30870,Middle
2020,9,12,Protests,Peaceful protest,Missouri,Jackson,Kansas City,39.101,-94.579,0,0500000US29095,292571,7.3,3.9,10.2,8.8,13,18.7,12.8,15,5.7,4.5,57936,75915,17979,Low
2020,9,12,Protests,Peaceful protest,Florida,Orange,Lake Buena Vista,28.369,-81.526,0,0500000US12095,457949,4.9,3.5,7.6,9,13.9,19.7,13.6,14.7,5.8,7.2,63461,88304,24843,Middle
2020,9,12,Protests,Peaceful protest,Texas,Harris,Lake Houston,29.977,-95.131,0,0500000US48201,1647384,6.1,3.4,8.8,9.2,12.7,18.1,12,14.1,6.8,8.9,61618,92488,30870,Middle
2020,9,12,Protests,Peaceful protest,Alabama,NA,Lake Martin,32.726,-85.944,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Nevada,Clark,Lake Mead,36.158,-114.412,0,0500000US32003,813607,6.6,3.8,7.7,8.3,13.2,19,13.6,15.3,6,6.5,62107,85925,23818,Middle
2020,9,12,Protests,Peaceful protest,Texas,Webb,Laredo,27.504,-99.507,0,0500000US48479,76326,6.8,5.9,12.4,9.2,11.2,17.4,14.6,14.7,3.1,4.6,56084,71396,15312,Low
2020,9,12,Protests,Peaceful protest,Virginia,Henrico,Laurel,37.643,-77.509,0,0500000US51087,130591,4.4,2.7,8.3,7,13.7,18.3,11.3,15.3,8,11,68024,98334,30310,High
2020,9,12,Protests,Peaceful protest,Kentucky,Fayette,Lexington,38.041,-84.504,0,0500000US21067,131929,6.6,3.7,10.1,8.9,12.5,18.9,12.3,14.2,6.4,6.4,58356,84149,25793,Low
2020,9,12,Protests,Peaceful protest,Tennessee,Shelby,Memphis,35.15,-90.049,0,0500000US47157,353950,8.1,6.1,9.8,10.3,13.2,17,11.2,12.7,4.5,7,52614,80016,27402,Very Low
2020,9,12,Protests,Peaceful protest,West Virginia,Monongalia,Morgantown,39.63,-79.956,0,0500000US54061,40401,8.1,7.3,9.7,8.3,11.7,15.5,9.4,16.9,4.5,8.7,55940,83925,27985,Low
2020,9,12,Protests,Peaceful protest,Pennsylvania,Bucks,New Hope,40.364,-74.953,0,0500000US42017,240491,3,1.9,7,5.4,8.7,14.1,12.9,20.3,12,14.8,93767,120851,27084,Very High
2020,9,12,Protests,Peaceful protest,New York,Bronx,New York-Bronx,40.845,-73.865,0,0500000US36005,513890,14.7,8.5,11.8,9.1,12.3,16.9,9.6,10,3.8,3.3,41432,59664,18232,Very Low
2020,9,12,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0,0500000US36061,768203,9.2,4.4,6.2,5.2,6.4,10.6,9.7,14,9.1,25.1,93651,170453,76802,Very High
2020,9,12,Protests,Excessive force against protesters,New York,New York,New York-Manhattan,40.783,-73.966,0,0500000US36061,768203,9.2,4.4,6.2,5.2,6.4,10.6,9.7,14,9.1,25.1,93651,170453,76802,Very High
2020,9,12,Protests,Peaceful protest,Pennsylvania,Venango,Oil City,41.434,-79.705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Washington,Thurston,Olympia,47.036,-122.905,0,0500000US53067,112909,4.5,3.1,7.1,6.2,10.3,16.8,16.5,20,7.9,7.5,78512,93918,15406,Very High
2020,9,12,Protests,Peaceful protest,New York,Monroe,Penfield,43.162,-77.446,0,0500000US36055,305284,5.7,4.3,9.4,9.1,12.1,17.3,13.1,15.8,7,6.2,62103,84666,22563,Middle
2020,9,12,Protests,Peaceful protest,Wisconsin,Columbia,Portage,43.539,-89.463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Rhode Island,Providence,Providence,41.824,-71.412,0,0500000US44007,237518,6.7,5.8,8.7,8,12,16.7,14.2,15.9,6.7,5.4,62994,80824,17830,Middle
2020,9,12,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0,0500000US37183,419361,3.6,2.1,6,7.2,10.3,15.6,13.1,19.1,11.2,11.8,84215,111123,26908,Very High
2020,9,12,Protests,Peaceful protest,Nevada,Washoe,Reno,39.53,-119.814,0,0500000US32031,191091,4.2,3.7,8.2,6.8,11,17.7,14.8,18.8,7,7.8,71881,97948,26067,High
2020,9,12,Riots,Violent demonstration,New York,Monroe,Rochester,43.155,-77.616,0,0500000US36055,305284,5.7,4.3,9.4,9.1,12.1,17.3,13.1,15.8,7,6.2,62103,84666,22563,Middle
2020,9,12,Protests,Peaceful protest,Mississippi,Madison,Ross R Barnett Reservoir,32.456,-90.018,0,0500000US28089,40046,3.9,1.5,9.5,9.4,14,15.2,11.9,15.7,10.9,8,68171,96063,27892,High
2020,9,12,Protests,Peaceful protest,New Jersey,Bergen,Saddle River,41.034,-74.094,0,0500000US34003,343733,3.4,1.9,4.5,4.6,8.1,12,11.4,19.5,12.7,21.8,108827,147611,38784,Very High
2020,9,12,Protests,Peaceful protest,Minnesota,Ramsey,Saint Paul,44.951,-93.095,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,9,12,Protests,Peaceful protest,New York,Schenectady,Schenectady,42.814,-73.937,0,0500000US36093,62534,4.4,4.4,7.3,9.3,11.4,18.7,11.3,19.4,7.2,6.6,65773,85444,19671,High
2020,9,12,Protests,Peaceful protest,New York,Monroe,Spencerport,43.187,-77.802,0,0500000US36055,305284,5.7,4.3,9.4,9.1,12.1,17.3,13.1,15.8,7,6.2,62103,84666,22563,Middle
2020,9,12,Protests,Peaceful protest,Ohio,Jefferson,Steubenville,40.37,-80.634,0,0500000US39081,27515,9.6,6,11,7.9,17.6,17.4,11.8,13.1,3.9,1.7,47445,61257,13812,Very Low
2020,9,12,Protests,Peaceful protest,Tennessee,Franklin,Tims Ford Lake,35.218,-86.272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0,0500000US11001,291570,8,3.3,4.9,4.6,8.5,12.1,11,16.2,10.6,20.7,92266,135369,43103,Very High
2020,9,12,Protests,Peaceful protest,New York,Westchester,White Plains,41.034,-73.763,0,0500000US36119,355136,5.4,3.2,4.5,5.1,8.1,11.3,10.9,16.8,9.6,25,101908,160616,58708,Very High
2020,9,12,Protests,Peaceful protest,New York,Albany,Albany,42.65,-73.759,0,0500000US36001,128284,5.1,5.1,6.6,8.6,11,16.1,12.5,19.1,8.7,7.3,69953,91080,21127,High
2020,9,12,Protests,Peaceful protest,Alaska,Anchorage,Anchorage,61.218,-149.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Indiana,Madison,Anderson,40.105,-85.68,0,0500000US18095,51164,6,4.2,11.5,8.5,15.2,22.8,13.2,13.8,2.9,2,55142,65461,10319,Low
2020,9,12,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0,0500000US50007,68516,6.2,3.5,4.6,7.1,9.8,17.3,13.6,18.7,9.1,10.3,76806,98519,21713,Very High
2020,9,12,Protests,Peaceful protest,Pennsylvania,Clarion,Clarion,41.215,-79.385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Indiana,Bartholomew,Columbus,39.201,-85.921,0,0500000US18005,30383,3.6,3,10.1,6.7,11.5,17.7,18.6,15.6,5.9,7.3,72555,87331,14776,High
2020,9,12,Protests,Peaceful protest,Florida,Volusia,Daytona Beach,29.211,-81.023,0,0500000US12127,219451,5.6,5,9.9,12.1,14.2,19.8,13.4,12.1,3.9,4,53766,70972,17206,Very Low
2020,9,12,Protests,Peaceful protest,Colorado,Delta,Delta,38.742,-108.069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,Maryland,Prince George's,Fort Washington,38.707,-77.023,0,0500000US24033,316361,4.2,2,4.6,5.8,9.5,17,15.3,21,10.7,9.9,86290,102569,16279,Very High
2020,9,12,Protests,Peaceful protest,California,Sonoma,Guerneville,38.502,-122.996,0,0500000US06097,190689,2.9,2.7,4.2,6.5,9.3,16.1,15.6,18.8,10.7,13.3,87828,117426,29598,Very High
2020,9,12,Protests,Peaceful protest,Virginia,Henrico,Henrico,37.458,-77.296,0,0500000US51087,130591,4.4,2.7,8.3,7,13.7,18.3,11.3,15.3,8,11,68024,98334,30310,High
2020,9,12,Protests,Peaceful protest,North Carolina,Ashe,Jefferson,36.42,-81.473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,9,12,Protests,Peaceful protest,New Jersey,Hudson,Jersey City,40.718,-74.041,0,0500000US34017,266664,6.2,4.7,7.3,6.2,9.4,14.5,12.1,16.7,8.8,14.1,78808,110580,31772,Very High
