id,county,state,age,total,percent
0500000US02170,Matanuska-Susitna Borough, Alaska,15 to 19 ,7550,7
0500000US02170,Matanuska-Susitna Borough, Alaska,20 to 24 ,6433,5.9
0500000US02170,Matanuska-Susitna Borough, Alaska,25 to 29 ,6948,6.4
0500000US02170,Matanuska-Susitna Borough, Alaska,30 to 34 ,7751,7.2
0500000US02170,Matanuska-Susitna Borough, Alaska,35 to 39 ,7413,6.8
0500000US02170,Matanuska-Susitna Borough, Alaska,40 to 44 ,6724,6.2
0500000US02170,Matanuska-Susitna Borough, Alaska,45 to 49 ,6881,6.4
0500000US02170,Matanuska-Susitna Borough, Alaska,50 to 54 ,6868,6.3
0500000US02170,Matanuska-Susitna Borough, Alaska,55 to 59 ,7429,6.9
0500000US02170,Matanuska-Susitna Borough, Alaska,60 to 64 ,6814,6.3
0500000US02170,Matanuska-Susitna Borough, Alaska,65 to 69 ,6430,5.9
0500000US02170,Matanuska-Susitna Borough, Alaska,70 to 74 ,2913,2.7
0500000US02170,Matanuska-Susitna Borough, Alaska,75 to 79 ,1817,1.7
0500000US02170,Matanuska-Susitna Borough, Alaska,80 to 84 ,1438,1.3
0500000US02170,Matanuska-Susitna Borough, Alaska,85  and over,999,0.9
0500000US04001,Apache County, Arizona,under 5 ,4558,6.3
0500000US04001,Apache County, Arizona,5 to 9 ,5138,7.1
0500000US04001,Apache County, Arizona,10 to 14 ,6089,8.5
0500000US04001,Apache County, Arizona,15 to 19 ,5631,7.8
0500000US04001,Apache County, Arizona,20 to 24 ,4216,5.9
0500000US04001,Apache County, Arizona,25 to 29 ,4974,6.9
0500000US04001,Apache County, Arizona,30 to 34 ,4342,6
0500000US04001,Apache County, Arizona,35 to 39 ,3547,4.9
0500000US04001,Apache County, Arizona,40 to 44 ,3606,5
0500000US04001,Apache County, Arizona,45 to 49 ,3699,5.1
0500000US04001,Apache County, Arizona,50 to 54 ,4587,6.4
0500000US04001,Apache County, Arizona,55 to 59 ,4905,6.8
0500000US04001,Apache County, Arizona,60 to 64 ,4992,6.9
0500000US04001,Apache County, Arizona,65 to 69 ,3277,4.6
0500000US04001,Apache County, Arizona,70 to 74 ,3833,5.3
0500000US04001,Apache County, Arizona,75 to 79 ,2440,3.4
0500000US04001,Apache County, Arizona,80 to 84 ,1111,1.5
0500000US04001,Apache County, Arizona,85  and over,942,1.3
0500000US04003,Cochise County, Arizona,under 5 ,6855,5.4
0500000US04003,Cochise County, Arizona,5 to 9 ,7951,6.3
0500000US04003,Cochise County, Arizona,10 to 14 ,7437,5.9
0500000US04003,Cochise County, Arizona,15 to 19 ,7424,5.9
0500000US04003,Cochise County, Arizona,20 to 24 ,7822,6.2
0500000US04003,Cochise County, Arizona,25 to 29 ,8057,6.4
0500000US04003,Cochise County, Arizona,30 to 34 ,7410,5.9
0500000US04003,Cochise County, Arizona,35 to 39 ,6858,5.4
0500000US04003,Cochise County, Arizona,40 to 44 ,7330,5.8
0500000US04003,Cochise County, Arizona,45 to 49 ,6086,4.8
0500000US04003,Cochise County, Arizona,50 to 54 ,7038,5.6
0500000US04003,Cochise County, Arizona,55 to 59 ,7725,6.1
0500000US04003,Cochise County, Arizona,60 to 64 ,8990,7.1
0500000US04003,Cochise County, Arizona,65 to 69 ,7848,6.2
0500000US04003,Cochise County, Arizona,70 to 74 ,8478,6.7
0500000US04003,Cochise County, Arizona,75 to 79 ,5469,4.3
0500000US04003,Cochise County, Arizona,80 to 84 ,3753,3
0500000US04003,Cochise County, Arizona,85  and over,3391,2.7
0500000US04005,Coconino County, Arizona,under 5 ,6900,4.8
0500000US04005,Coconino County, Arizona,5 to 9 ,7749,5.4
0500000US04005,Coconino County, Arizona,10 to 14 ,8629,6
0500000US04005,Coconino County, Arizona,15 to 19 ,17156,12
0500000US04005,Coconino County, Arizona,20 to 24 ,18360,12.8
0500000US04005,Coconino County, Arizona,25 to 29 ,11399,7.9
0500000US04005,Coconino County, Arizona,30 to 34 ,8598,6
0500000US04005,Coconino County, Arizona,35 to 39 ,8635,6
0500000US04005,Coconino County, Arizona,40 to 44 ,6648,4.6
0500000US04005,Coconino County, Arizona,45 to 49 ,6842,4.8
0500000US04005,Coconino County, Arizona,50 to 54 ,7403,5.2
0500000US04005,Coconino County, Arizona,55 to 59 ,9092,6.3
0500000US04005,Coconino County, Arizona,60 to 64 ,7479,5.2
0500000US04005,Coconino County, Arizona,65 to 69 ,6050,4.2
0500000US04005,Coconino County, Arizona,70 to 74 ,5840,4.1
0500000US04005,Coconino County, Arizona,75 to 79 ,3677,2.6
0500000US04005,Coconino County, Arizona,80 to 84 ,2022,1.4
0500000US04005,Coconino County, Arizona,85  and over,997,0.7
0500000US04013,Maricopa County, Arizona,under 5 ,276119,6.2
0500000US04013,Maricopa County, Arizona,5 to 9 ,283710,6.3
0500000US04013,Maricopa County, Arizona,10 to 14 ,312364,7
0500000US04013,Maricopa County, Arizona,15 to 19 ,299470,6.7
0500000US04013,Maricopa County, Arizona,20 to 24 ,296675,6.6
0500000US04013,Maricopa County, Arizona,25 to 29 ,340916,7.6
0500000US04013,Maricopa County, Arizona,30 to 34 ,317766,7.1
0500000US04013,Maricopa County, Arizona,35 to 39 ,291989,6.5
0500000US04013,Maricopa County, Arizona,40 to 44 ,291825,6.5
0500000US04013,Maricopa County, Arizona,45 to 49 ,285331,6.4
0500000US04013,Maricopa County, Arizona,50 to 54 ,270572,6
0500000US04013,Maricopa County, Arizona,55 to 59 ,271428,6.1
0500000US04013,Maricopa County, Arizona,60 to 64 ,250782,5.6
0500000US04013,Maricopa County, Arizona,65 to 69 ,213929,4.8
0500000US04013,Maricopa County, Arizona,70 to 74 ,188385,4.2
0500000US04013,Maricopa County, Arizona,75 to 79 ,131217,2.9
0500000US04013,Maricopa County, Arizona,80 to 84 ,90539,2
0500000US04013,Maricopa County, Arizona,85  and over,72397,1.6
0500000US04015,Mohave County, Arizona,under 5 ,8997,4.2
0500000US04015,Mohave County, Arizona,5 to 9 ,9216,4.3
0500000US04015,Mohave County, Arizona,10 to 14 ,11202,5.3
0500000US04015,Mohave County, Arizona,15 to 19 ,10381,4.9
0500000US04015,Mohave County, Arizona,20 to 24 ,9174,4.3
0500000US04015,Mohave County, Arizona,25 to 29 ,10688,5
0500000US04015,Mohave County, Arizona,30 to 34 ,9421,4.4
0500000US04015,Mohave County, Arizona,35 to 39 ,11004,5.2
0500000US04015,Mohave County, Arizona,40 to 44 ,8277,3.9
0500000US04015,Mohave County, Arizona,45 to 49 ,11124,5.2
0500000US04015,Mohave County, Arizona,50 to 54 ,11732,5.5
0500000US04015,Mohave County, Arizona,55 to 59 ,13249,6.2
0500000US04015,Mohave County, Arizona,60 to 64 ,21889,10.3
0500000US04015,Mohave County, Arizona,65 to 69 ,20400,9.6
0500000US04015,Mohave County, Arizona,70 to 74 ,16768,7.9
0500000US04015,Mohave County, Arizona,75 to 79 ,14447,6.8
0500000US04015,Mohave County, Arizona,80 to 84 ,9187,4.3
0500000US04015,Mohave County, Arizona,85  and over,5025,2.4
0500000US04017,Navajo County, Arizona,under 5 ,7448,6.7
0500000US04017,Navajo County, Arizona,5 to 9 ,8115,7.3
0500000US04017,Navajo County, Arizona,10 to 14 ,9016,8.1
0500000US04017,Navajo County, Arizona,15 to 19 ,7021,6.3
0500000US04017,Navajo County, Arizona,20 to 24 ,5838,5.3
0500000US04017,Navajo County, Arizona,25 to 29 ,7421,6.7
0500000US04017,Navajo County, Arizona,30 to 34 ,5372,4.8
0500000US04017,Navajo County, Arizona,35 to 39 ,6162,5.6
0500000US04017,Navajo County, Arizona,40 to 44 ,6866,6.2
0500000US04017,Navajo County, Arizona,45 to 49 ,5910,5.3
0500000US04017,Navajo County, Arizona,50 to 54 ,6099,5.5
0500000US04017,Navajo County, Arizona,55 to 59 ,7727,7
0500000US04017,Navajo County, Arizona,60 to 64 ,7369,6.6
0500000US04017,Navajo County, Arizona,65 to 69 ,7093,6.4
0500000US04017,Navajo County, Arizona,70 to 74 ,5610,5.1
0500000US04017,Navajo County, Arizona,75 to 79 ,3558,3.2
0500000US04017,Navajo County, Arizona,80 to 84 ,2915,2.6
0500000US04017,Navajo County, Arizona,85  and over,1384,1.2
0500000US04019,Pima County, Arizona,under 5 ,57113,5.5
0500000US04019,Pima County, Arizona,5 to 9 ,60599,5.8
0500000US04019,Pima County, Arizona,10 to 14 ,61314,5.9
0500000US04019,Pima County, Arizona,15 to 19 ,69026,6.6
0500000US04019,Pima County, Arizona,20 to 24 ,88778,8.5
0500000US04019,Pima County, Arizona,25 to 29 ,74791,7.1
0500000US04019,Pima County, Arizona,30 to 34 ,61094,5.8
0500000US04019,Pima County, Arizona,35 to 39 ,63235,6
0500000US04019,Pima County, Arizona,40 to 44 ,57069,5.4
0500000US04019,Pima County, Arizona,45 to 49 ,57172,5.5
0500000US04019,Pima County, Arizona,50 to 54 ,55369,5.3
0500000US04019,Pima County, Arizona,55 to 59 ,63631,6.1
0500000US04019,Pima County, Arizona,60 to 64 ,65492,6.3
0500000US04019,Pima County, Arizona,65 to 69 ,65430,6.2
0500000US04019,Pima County, Arizona,70 to 74 ,54444,5.2
0500000US04019,Pima County, Arizona,75 to 79 ,40864,3.9
0500000US04019,Pima County, Arizona,80 to 84 ,28791,2.7
0500000US04019,Pima County, Arizona,85  and over,23067,2.2
0500000US04021,Pinal County, Arizona,under 5 ,25490,5.5
0500000US04021,Pinal County, Arizona,5 to 9 ,28129,6.1
0500000US04021,Pinal County, Arizona,10 to 14 ,31894,6.9
0500000US04021,Pinal County, Arizona,15 to 19 ,28912,6.2
0500000US04021,Pinal County, Arizona,20 to 24 ,24346,5.3
0500000US04021,Pinal County, Arizona,25 to 29 ,30363,6.6
0500000US04021,Pinal County, Arizona,30 to 34 ,30355,6.6
0500000US04021,Pinal County, Arizona,35 to 39 ,32838,7.1
0500000US04021,Pinal County, Arizona,40 to 44 ,28148,6.1
0500000US04021,Pinal County, Arizona,45 to 49 ,26375,5.7
0500000US04021,Pinal County, Arizona,50 to 54 ,24550,5.3
0500000US04021,Pinal County, Arizona,55 to 59 ,29151,6.3
0500000US04021,Pinal County, Arizona,60 to 64 ,26572,5.7
0500000US04021,Pinal County, Arizona,65 to 69 ,30106,6.5
0500000US04021,Pinal County, Arizona,70 to 74 ,26411,5.7
0500000US04021,Pinal County, Arizona,75 to 79 ,21147,4.6
0500000US04021,Pinal County, Arizona,80 to 84 ,9602,2.1
0500000US04021,Pinal County, Arizona,85  and over,8400,1.8
0500000US04025,Yavapai County, Arizona,under 5 ,9221,3.9
0500000US04025,Yavapai County, Arizona,5 to 9 ,10399,4.4
0500000US04025,Yavapai County, Arizona,10 to 14 ,10645,4.5
0500000US04025,Yavapai County, Arizona,15 to 19 ,12850,5.5
0500000US04025,Yavapai County, Arizona,20 to 24 ,10043,4.3
0500000US04025,Yavapai County, Arizona,25 to 29 ,10054,4.3
0500000US04025,Yavapai County, Arizona,30 to 34 ,9663,4.1
0500000US04025,Yavapai County, Arizona,35 to 39 ,9798,4.2
0500000US04025,Yavapai County, Arizona,40 to 44 ,11167,4.7
0500000US04025,Yavapai County, Arizona,45 to 49 ,12790,5.4
0500000US04025,Yavapai County, Arizona,50 to 54 ,11523,4.9
0500000US04025,Yavapai County, Arizona,55 to 59 ,16880,7.2
0500000US04025,Yavapai County, Arizona,60 to 64 ,22936,9.8
0500000US04025,Yavapai County, Arizona,65 to 69 ,23944,10.2
0500000US04025,Yavapai County, Arizona,70 to 74 ,22781,9.7
0500000US04025,Yavapai County, Arizona,75 to 79 ,15248,6.5
0500000US04025,Yavapai County, Arizona,80 to 84 ,8116,3.5
0500000US04025,Yavapai County, Arizona,85  and over,7041,3
0500000US04027,Yuma County, Arizona,under 5 ,15099,7.1
0500000US04027,Yuma County, Arizona,5 to 9 ,14298,6.7
0500000US04027,Yuma County, Arizona,10 to 14 ,15550,7.3
0500000US04027,Yuma County, Arizona,15 to 19 ,14941,7
0500000US04027,Yuma County, Arizona,20 to 24 ,16812,7.9
0500000US04027,Yuma County, Arizona,25 to 29 ,15489,7.2
0500000US04027,Yuma County, Arizona,30 to 34 ,14538,6.8
0500000US04027,Yuma County, Arizona,35 to 39 ,12397,5.8
0500000US04027,Yuma County, Arizona,40 to 44 ,10570,4.9
0500000US04027,Yuma County, Arizona,45 to 49 ,10560,4.9
0500000US04027,Yuma County, Arizona,50 to 54 ,11129,5.2
0500000US04027,Yuma County, Arizona,55 to 59 ,10460,4.9
0500000US04027,Yuma County, Arizona,60 to 64 ,11136,5.2
0500000US04027,Yuma County, Arizona,65 to 69 ,9885,4.6
0500000US04027,Yuma County, Arizona,70 to 74 ,9935,4.6
0500000US04027,Yuma County, Arizona,75 to 79 ,9924,4.6
0500000US04027,Yuma County, Arizona,80 to 84 ,6866,3.2
0500000US04027,Yuma County, Arizona,85  and over,4198,2
0500000US05007,Benton County, Arkansas,under 5 ,18276,6.5
0500000US05007,Benton County, Arkansas,5 to 9 ,23361,8.4
0500000US05007,Benton County, Arkansas,10 to 14 ,19079,6.8
0500000US05007,Benton County, Arkansas,15 to 19 ,19184,6.9
0500000US05007,Benton County, Arkansas,20 to 24 ,16038,5.7
0500000US05007,Benton County, Arkansas,25 to 29 ,20024,7.2
0500000US05007,Benton County, Arkansas,30 to 34 ,21099,7.6
0500000US05007,Benton County, Arkansas,35 to 39 ,20370,7.3
0500000US05007,Benton County, Arkansas,40 to 44 ,19954,7.1
0500000US05007,Benton County, Arkansas,45 to 49 ,17969,6.4
0500000US05007,Benton County, Arkansas,50 to 54 ,15828,5.7
0500000US05007,Benton County, Arkansas,55 to 59 ,16300,5.8
0500000US05007,Benton County, Arkansas,60 to 64 ,13474,4.8
0500000US05007,Benton County, Arkansas,65 to 69 ,13283,4.8
0500000US05007,Benton County, Arkansas,70 to 74 ,9098,3.3
0500000US05007,Benton County, Arkansas,75 to 79 ,7322,2.6
0500000US05007,Benton County, Arkansas,80 to 84 ,4441,1.6
0500000US05007,Benton County, Arkansas,85  and over,4041,1.4
0500000US05031,Craighead County, Arkansas,under 5 ,7211,6.5
0500000US05031,Craighead County, Arkansas,5 to 9 ,7335,6.6
0500000US05031,Craighead County, Arkansas,10 to 14 ,7525,6.8
0500000US05031,Craighead County, Arkansas,15 to 19 ,7999,7.2
0500000US05031,Craighead County, Arkansas,20 to 24 ,8449,7.7
0500000US05031,Craighead County, Arkansas,25 to 29 ,9188,8.3
0500000US05031,Craighead County, Arkansas,30 to 34 ,7219,6.5
0500000US05031,Craighead County, Arkansas,35 to 39 ,8188,7.4
0500000US05031,Craighead County, Arkansas,40 to 44 ,7498,6.8
0500000US05031,Craighead County, Arkansas,45 to 49 ,6312,5.7
0500000US05031,Craighead County, Arkansas,50 to 54 ,6984,6.3
0500000US05031,Craighead County, Arkansas,55 to 59 ,6455,5.9
0500000US05031,Craighead County, Arkansas,60 to 64 ,5088,4.6
0500000US05031,Craighead County, Arkansas,65 to 69 ,4124,3.7
0500000US05031,Craighead County, Arkansas,70 to 74 ,3960,3.6
0500000US05031,Craighead County, Arkansas,75 to 79 ,2844,2.6
0500000US05031,Craighead County, Arkansas,80 to 84 ,2606,2.4
0500000US05031,Craighead County, Arkansas,85  and over,1347,1.2
0500000US05045,Faulkner County, Arkansas,under 5 ,6618,5.3
0500000US05045,Faulkner County, Arkansas,5 to 9 ,8039,6.4
0500000US05045,Faulkner County, Arkansas,10 to 14 ,9045,7.2
0500000US05045,Faulkner County, Arkansas,15 to 19 ,10126,8
0500000US05045,Faulkner County, Arkansas,20 to 24 ,15495,12.3
0500000US05045,Faulkner County, Arkansas,25 to 29 ,8521,6.8
0500000US05045,Faulkner County, Arkansas,30 to 34 ,7972,6.3
0500000US05045,Faulkner County, Arkansas,35 to 39 ,10136,8
0500000US05045,Faulkner County, Arkansas,40 to 44 ,6841,5.4
0500000US05045,Faulkner County, Arkansas,45 to 49 ,7223,5.7
0500000US05045,Faulkner County, Arkansas,50 to 54 ,6340,5
0500000US05045,Faulkner County, Arkansas,55 to 59 ,7615,6
0500000US05045,Faulkner County, Arkansas,60 to 64 ,5926,4.7
0500000US05045,Faulkner County, Arkansas,65 to 69 ,5752,4.6
0500000US05045,Faulkner County, Arkansas,70 to 74 ,4433,3.5
0500000US05045,Faulkner County, Arkansas,75 to 79 ,3474,2.8
0500000US05045,Faulkner County, Arkansas,80 to 84 ,1420,1.1
0500000US05045,Faulkner County, Arkansas,85  and over,1031,0.8
0500000US05051,Garland County, Arkansas,under 5 ,4956,5
0500000US05051,Garland County, Arkansas,5 to 9 ,5503,5.5
0500000US05051,Garland County, Arkansas,10 to 14 ,5138,5.2
0500000US05051,Garland County, Arkansas,15 to 19 ,6124,6.2
0500000US05051,Garland County, Arkansas,20 to 24 ,5100,5.1
0500000US05051,Garland County, Arkansas,25 to 29 ,5672,5.7
0500000US05051,Garland County, Arkansas,30 to 34 ,5319,5.4
0500000US05051,Garland County, Arkansas,35 to 39 ,5448,5.5
0500000US05051,Garland County, Arkansas,40 to 44 ,6391,6.4
0500000US05051,Garland County, Arkansas,45 to 49 ,5770,5.8
0500000US05051,Garland County, Arkansas,50 to 54 ,5839,5.9
0500000US05051,Garland County, Arkansas,55 to 59 ,6856,6.9
0500000US05051,Garland County, Arkansas,60 to 64 ,7471,7.5
0500000US05051,Garland County, Arkansas,65 to 69 ,6320,6.4
0500000US05051,Garland County, Arkansas,70 to 74 ,7002,7
0500000US05051,Garland County, Arkansas,75 to 79 ,4945,5
0500000US05051,Garland County, Arkansas,80 to 84 ,2907,2.9
0500000US05051,Garland County, Arkansas,85  and over,2625,2.6
0500000US05069,Jefferson County, Arkansas,under 5 ,3974,5.9
0500000US05069,Jefferson County, Arkansas,5 to 9 ,4541,6.8
0500000US05069,Jefferson County, Arkansas,10 to 14 ,3457,5.2
0500000US05069,Jefferson County, Arkansas,15 to 19 ,3783,5.7
0500000US05069,Jefferson County, Arkansas,20 to 24 ,5350,8
0500000US05069,Jefferson County, Arkansas,25 to 29 ,4772,7.1
0500000US05069,Jefferson County, Arkansas,30 to 34 ,4138,6.2
0500000US05069,Jefferson County, Arkansas,35 to 39 ,3587,5.4
0500000US05069,Jefferson County, Arkansas,40 to 44 ,4105,6.1
0500000US05069,Jefferson County, Arkansas,45 to 49 ,3880,5.8
0500000US05069,Jefferson County, Arkansas,50 to 54 ,4126,6.2
0500000US05069,Jefferson County, Arkansas,55 to 59 ,4326,6.5
0500000US05069,Jefferson County, Arkansas,60 to 64 ,4771,7.1
0500000US05069,Jefferson County, Arkansas,65 to 69 ,3466,5.2
0500000US05069,Jefferson County, Arkansas,70 to 74 ,3699,5.5
0500000US05069,Jefferson County, Arkansas,75 to 79 ,2171,3.2
0500000US05069,Jefferson County, Arkansas,80 to 84 ,1288,1.9
0500000US05069,Jefferson County, Arkansas,85  and over,1390,2.1
0500000US05085,Lonoke County, Arkansas,under 5 ,4759,6.5
0500000US05085,Lonoke County, Arkansas,5 to 9 ,3932,5.4
0500000US05085,Lonoke County, Arkansas,10 to 14 ,6551,8.9
0500000US05085,Lonoke County, Arkansas,15 to 19 ,4893,6.7
0500000US05085,Lonoke County, Arkansas,20 to 24 ,3873,5.3
0500000US05085,Lonoke County, Arkansas,25 to 29 ,4932,6.7
0500000US05085,Lonoke County, Arkansas,30 to 34 ,5247,7.2
0500000US05085,Lonoke County, Arkansas,35 to 39 ,6122,8.4
0500000US05085,Lonoke County, Arkansas,40 to 44 ,4311,5.9
0500000US05085,Lonoke County, Arkansas,45 to 49 ,4747,6.5
0500000US05085,Lonoke County, Arkansas,50 to 54 ,4955,6.8
0500000US05085,Lonoke County, Arkansas,55 to 59 ,3986,5.4
0500000US05085,Lonoke County, Arkansas,60 to 64 ,4598,6.3
0500000US05085,Lonoke County, Arkansas,65 to 69 ,3628,4.9
0500000US05085,Lonoke County, Arkansas,70 to 74 ,2532,3.5
0500000US05085,Lonoke County, Arkansas,75 to 79 ,1790,2.4
0500000US05085,Lonoke County, Arkansas,80 to 84 ,1095,1.5
0500000US05085,Lonoke County, Arkansas,85  and over,1358,1.9
0500000US05119,Pulaski County, Arkansas,under 5 ,25796,6.6
0500000US05119,Pulaski County, Arkansas,5 to 9 ,25263,6.4
0500000US05119,Pulaski County, Arkansas,10 to 14 ,24769,6.3
0500000US05119,Pulaski County, Arkansas,15 to 19 ,22648,5.8
0500000US05119,Pulaski County, Arkansas,20 to 24 ,24751,6.3
0500000US05119,Pulaski County, Arkansas,25 to 29 ,30036,7.7
0500000US05119,Pulaski County, Arkansas,30 to 34 ,27506,7
0500000US05119,Pulaski County, Arkansas,35 to 39 ,27262,7
0500000US05119,Pulaski County, Arkansas,40 to 44 ,23717,6.1
0500000US05119,Pulaski County, Arkansas,45 to 49 ,24094,6.1
0500000US05119,Pulaski County, Arkansas,50 to 54 ,22773,5.8
0500000US05119,Pulaski County, Arkansas,55 to 59 ,25147,6.4
0500000US05119,Pulaski County, Arkansas,60 to 64 ,24175,6.2
0500000US05119,Pulaski County, Arkansas,65 to 69 ,21681,5.5
0500000US05119,Pulaski County, Arkansas,70 to 74 ,16959,4.3
0500000US05119,Pulaski County, Arkansas,75 to 79 ,10039,2.6
0500000US05119,Pulaski County, Arkansas,80 to 84 ,5641,1.4
0500000US05119,Pulaski County, Arkansas,85  and over,9654,2.5
0500000US05125,Saline County, Arkansas,under 5 ,7203,5.9
0500000US05125,Saline County, Arkansas,5 to 9 ,7725,6.3
0500000US05125,Saline County, Arkansas,10 to 14 ,7922,6.5
0500000US05125,Saline County, Arkansas,15 to 19 ,8351,6.8
0500000US05125,Saline County, Arkansas,20 to 24 ,6506,5.3
0500000US05125,Saline County, Arkansas,25 to 29 ,7919,6.5
0500000US05125,Saline County, Arkansas,30 to 34 ,6984,5.7
0500000US05125,Saline County, Arkansas,35 to 39 ,7696,6.3
0500000US05125,Saline County, Arkansas,40 to 44 ,8381,6.8
0500000US05125,Saline County, Arkansas,45 to 49 ,8283,6.8
0500000US05125,Saline County, Arkansas,50 to 54 ,7258,5.9
0500000US05125,Saline County, Arkansas,55 to 59 ,6632,5.4
0500000US05125,Saline County, Arkansas,60 to 64 ,8979,7.3
0500000US05125,Saline County, Arkansas,65 to 69 ,8250,6.7
0500000US05125,Saline County, Arkansas,70 to 74 ,4953,4
0500000US05125,Saline County, Arkansas,75 to 79 ,4042,3.3
0500000US05125,Saline County, Arkansas,80 to 84 ,3068,2.5
0500000US05125,Saline County, Arkansas,85  and over,2285,1.9
0500000US05131,Sebastian County, Arkansas,under 5 ,8522,6.7
0500000US05131,Sebastian County, Arkansas,5 to 9 ,7244,5.7
0500000US05131,Sebastian County, Arkansas,10 to 14 ,9279,7.3
0500000US05131,Sebastian County, Arkansas,15 to 19 ,9196,7.2
0500000US05131,Sebastian County, Arkansas,20 to 24 ,8207,6.4
